"site","utterance","goal","true_state","goal_prob","subid"
"Korea","terrible","nice","2",0,"110"
"Korea","terrible","honest","3",0.325,"97"
"Korea","okay","nice","3",0.525,"106"
"Korea","okay","nice","3",0.55,"103"
"Korea","good","mean","5",0.25,"107"
"Korea","bad","nice","3",0.2,"113"
"Korea","amazing","honest","2",0.225,"100"
"Korea","good","mean","4",0.275,"4"
"Korea","good","honest","3",0.425,"1"
"Korea","terrible","honest","4",0.125,"101"
"Korea","bad","honest","4",0.175,"111"
"Korea","bad","honest","3",0.35,"112"
"Korea","terrible","mean","5",0.6,"98"
"Korea","terrible","mean","2",0.5,"108"
"Korea","amazing","mean","5",0.075,"20"
"Korea","amazing","mean","5",0.025,"99"
"Korea","amazing","nice","2",0.95,"2"
"Korea","amazing","honest","4",0.975,"3"
"Korea","bad","mean","4",0.775,"104"
"Korea","okay","honest","5",0.225,"105"
"Korea","good","honest","5",0.8,"109"
"Korea","bad","mean","3",0.825,"102"
"Korea","okay","nice","1",0.975,"110"
"Korea","bad","honest","1",0.775,"97"
"Korea","bad","nice","2",0.5,"106"
"Korea","terrible","nice","1",0.5,"103"
"Korea","okay","mean","5",0.5,"107"
"Korea","terrible","nice","5",0.05,"113"
"Korea","okay","honest","2",0.625,"100"
"Korea","okay","mean","2",0.725,"4"
"Korea","terrible","honest","3",0.325,"1"
"Korea","terrible","honest","5",0,"101"
"Korea","good","honest","5",0.175,"111"
"Korea","okay","honest","5",0,"112"
"Korea","good","mean","5",0.65,"98"
"Korea","amazing","mean","4",0.625,"108"
"Korea","good","mean","3",0.375,"20"
"Korea","good","mean","2",0.3,"99"
"Korea","good","nice","2",0.7,"2"
"Korea","bad","honest","1",1,"3"
"Korea","amazing","mean","4",0.75,"104"
"Korea","terrible","honest","3",0.225,"105"
"Korea","bad","honest","4",0.225,"109"
"Korea","bad","mean","1",0.5,"102"
"Korea","bad","nice","5",0.025,"110"
"Korea","bad","honest","4",0.15,"97"
"Korea","good","nice","2",0.7,"106"
"Korea","good","nice","5",0.5,"103"
"Korea","amazing","mean","1",0,"107"
"Korea","amazing","nice","1",0.3,"113"
"Korea","amazing","honest","3",0.45,"100"
"Korea","amazing","mean","3",0.5,"4"
"Korea","good","honest","1",0.275,"1"
"Korea","terrible","honest","2",0.65,"101"
"Korea","okay","honest","2",0.725,"111"
"Korea","terrible","honest","2",0.5,"112"
"Korea","bad","mean","5",0.5,"98"
"Korea","amazing","mean","2",0.5,"108"
"Korea","amazing","mean","1",0.275,"20"
"Korea","bad","mean","2",0.7,"99"
"Korea","amazing","nice","5",0.975,"2"
"Korea","bad","honest","4",0,"3"
"Korea","okay","mean","4",0.625,"104"
"Korea","okay","honest","3",1,"105"
"Korea","amazing","honest","4",0.8,"109"
"Korea","good","mean","3",0.275,"102"
"Korea","good","nice","4",0.5,"110"
"Korea","bad","honest","5",0.075,"97"
"Korea","bad","nice","3",0.2,"106"
"Korea","terrible","nice","2",0.5,"103"
"Korea","okay","mean","3",0.5,"107"
"Korea","bad","nice","1",0.5,"113"
"Korea","amazing","honest","4",0.7,"100"
"Korea","good","mean","5",0.1,"4"
"Korea","good","honest","2",0.2,"1"
"Korea","amazing","honest","5",0.675,"101"
"Korea","okay","honest","1",0.1,"111"
"Korea","okay","honest","2",0.725,"112"
"Korea","amazing","mean","2",0.4,"98"
"Korea","amazing","mean","1",0.5,"108"
"Korea","okay","mean","1",0.325,"20"
"Korea","good","mean","4",0.025,"99"
"Korea","bad","nice","5",0.025,"2"
"Korea","good","honest","1",0,"3"
"Korea","amazing","mean","5",0.725,"104"
"Korea","bad","honest","2",1,"105"
"Korea","okay","honest","3",0.9,"109"
"Korea","amazing","mean","3",0.025,"102"
"Korea","okay","nice","2",1,"110"
"Korea","okay","honest","3",0.5,"97"
"Korea","okay","nice","1",0.425,"106"
"Korea","terrible","nice","5",0.5,"103"
"Korea","amazing","mean","4",0.275,"107"
"Korea","good","nice","2",0.5,"113"
"Korea","terrible","honest","5",0,"100"
"Korea","amazing","mean","1",0.5,"4"
"Korea","good","honest","5",0.275,"1"
"Korea","amazing","honest","2",0.4,"101"
"Korea","okay","honest","3",0.75,"111"
"Korea","okay","honest","1",0,"112"
"Korea","good","mean","2",0.525,"98"
"Korea","good","mean","2",0.5,"108"
"Korea","good","mean","1",0.225,"20"
"Korea","amazing","mean","1",0.575,"99"
"Korea","okay","nice","5",0.25,"2"
"Korea","good","honest","2",0.5,"3"
"Korea","good","mean","5",0.7,"104"
"Korea","terrible","honest","1",1,"105"
"Korea","terrible","honest","2",0.275,"109"
"Korea","good","mean","4",0.05,"102"
"Korea","okay","nice","3",0.5,"110"
"Korea","terrible","honest","1",0.725,"97"
"Korea","terrible","nice","1",0.3,"106"
"Korea","okay","nice","4",0.425,"103"
"Korea","okay","mean","1",0.275,"107"
"Korea","okay","nice","3",0.7,"113"
"Korea","good","honest","1",0.25,"100"
"Korea","amazing","mean","2",0.3,"4"
"Korea","amazing","honest","1",0.05,"1"
"Korea","okay","honest","3",0.725,"101"
"Korea","terrible","honest","1",0.825,"111"
"Korea","good","honest","5",0.5,"112"
"Korea","amazing","mean","1",0.4,"98"
"Korea","bad","mean","1",0.5,"108"
"Korea","terrible","mean","3",1,"20"
"Korea","okay","mean","1",0.35,"99"
"Korea","terrible","nice","1",0.025,"2"
"Korea","amazing","honest","1",0,"3"
"Korea","good","mean","4",0.65,"104"
"Korea","bad","honest","5",0,"105"
"Korea","bad","honest","3",0.3,"109"
"Korea","amazing","mean","4",0.025,"102"
"Korea","amazing","nice","5",0.5,"110"
"Korea","terrible","honest","2",0.725,"97"
"Korea","good","nice","1",0.625,"106"
"Korea","good","nice","2",0.5,"103"
"Korea","terrible","mean","2",0.775,"107"
"Korea","bad","nice","4",0.175,"113"
"Korea","bad","honest","4",0.25,"100"
"Korea","okay","mean","3",0.425,"4"
"Korea","okay","honest","1",0.725,"1"
"Korea","bad","honest","2",0.95,"101"
"Korea","okay","honest","4",0.375,"111"
"Korea","terrible","honest","1",0.725,"112"
"Korea","good","mean","1",0.675,"98"
"Korea","okay","mean","3",0.5,"108"
"Korea","bad","mean","5",1,"20"
"Korea","terrible","mean","5",0.975,"99"
"Korea","okay","nice","4",0.2,"2"
"Korea","bad","honest","3",0.2,"3"
"Korea","okay","mean","2",0.5,"104"
"Korea","bad","honest","3",0.275,"105"
"Korea","bad","honest","2",0.675,"109"
"Korea","good","mean","1",0.075,"102"
"Korea","okay","nice","4",0.3,"110"
"Korea","good","honest","2",0.725,"97"
"Korea","terrible","nice","5",0,"106"
"Korea","okay","nice","1",0.5,"103"
"Korea","good","mean","3",0.5,"107"
"Korea","amazing","nice","4",0.775,"113"
"Korea","good","honest","5",0.975,"100"
"Korea","okay","mean","5",0.05,"4"
"Korea","amazing","honest","4",0.5,"1"
"Korea","good","honest","5",0.5,"101"
"Korea","bad","honest","5",0.075,"111"
"Korea","bad","honest","4",0.15,"112"
"Korea","good","mean","4",0.5,"98"
"Korea","terrible","mean","3",0.5,"108"
"Korea","bad","mean","3",0.775,"20"
"Korea","amazing","mean","4",0.25,"99"
"Korea","amazing","nice","1",1,"2"
"Korea","okay","honest","2",0.525,"3"
"Korea","okay","mean","1",0.5,"104"
"Korea","good","honest","1",0,"105"
"Korea","okay","honest","5",0.725,"109"
"Korea","good","mean","2",0.275,"102"
"Korea","terrible","nice","5",0.025,"110"
"Korea","okay","honest","1",0.35,"97"
"Korea","good","nice","3",0.525,"106"
"Korea","amazing","nice","1",0.5,"103"
"Korea","bad","mean","2",0.65,"107"
"Korea","good","nice","4",0.4,"113"
"Korea","good","honest","2",0.325,"100"
"Korea","bad","mean","1",0.5,"4"
"Korea","terrible","honest","4",0.625,"1"
"Korea","amazing","honest","4",0.65,"101"
"Korea","amazing","honest","3",0.25,"111"
"Korea","amazing","honest","5",1,"112"
"Korea","terrible","mean","4",0.65,"98"
"Korea","bad","mean","2",0.75,"108"
"Korea","okay","mean","5",0.375,"20"
"Korea","amazing","mean","2",0.35,"99"
"Korea","terrible","nice","2",0,"2"
"Korea","amazing","honest","3",0.275,"3"
"Korea","terrible","mean","5",0.825,"104"
"Korea","amazing","honest","1",0,"105"
"Korea","okay","honest","4",0.75,"109"
"Korea","okay","mean","4",0.725,"102"
"Korea","bad","nice","4",0.025,"110"
"Korea","bad","honest","2",0.725,"97"
"Korea","amazing","nice","3",0.725,"106"
"Korea","amazing","nice","2",0.5,"103"
"Korea","bad","mean","5",0.825,"107"
"Korea","amazing","nice","2",0.75,"113"
"Korea","amazing","honest","5",0.675,"100"
"Korea","terrible","mean","4",0.775,"4"
"Korea","okay","honest","2",1,"1"
"Korea","amazing","honest","1",0.425,"101"
"Korea","terrible","honest","2",0.7,"111"
"Korea","terrible","honest","5",0,"112"
"Korea","okay","mean","4",0.325,"98"
"Korea","good","mean","5",0.175,"108"
"Korea","terrible","mean","4",0.525,"20"
"Korea","bad","mean","1",0.725,"99"
"Korea","bad","nice","4",0.1,"2"
"Korea","amazing","honest","2",0.25,"3"
"Korea","bad","mean","5",0.75,"104"
"Korea","terrible","honest","4",0,"105"
"Korea","amazing","honest","5",1,"109"
"Korea","amazing","mean","1",0.05,"102"
"Korea","good","nice","5",0.5,"110"
"Korea","amazing","honest","1",0.2,"97"
"Korea","good","nice","4",0.5,"106"
"Korea","bad","nice","4",0.5,"103"
"Korea","bad","mean","4",0.325,"107"
"Korea","okay","nice","5",0.2,"113"
"Korea","bad","honest","3",0.175,"100"
"Korea","bad","mean","3",0.725,"4"
"Korea","bad","honest","4",0.175,"1"
"Korea","bad","honest","3",0.025,"101"
"Korea","bad","honest","3",0.7,"111"
"Korea","good","honest","3",0.5,"112"
"Korea","amazing","mean","4",0.5,"98"
"Korea","amazing","mean","5",0.5,"108"
"Korea","bad","mean","1",0.4,"20"
"Korea","okay","mean","2",0.475,"99"
"Korea","okay","nice","3",0.775,"2"
"Korea","good","honest","3",0.725,"3"
"Korea","terrible","mean","3",0.7,"104"
"Korea","okay","honest","4",0.75,"105"
"Korea","good","honest","3",0.9,"109"
"Korea","terrible","mean","2",0.725,"102"
"Korea","okay","nice","5",0.2,"110"
"Korea","okay","honest","4",0.35,"97"
"Korea","terrible","nice","4",0.05,"106"
"Korea","okay","nice","5",0.5,"103"
"Korea","terrible","mean","4",0.4,"107"
"Korea","terrible","nice","2",0.25,"113"
"Korea","terrible","honest","2",0.45,"100"
"Korea","terrible","mean","5",0.825,"4"
"Korea","terrible","honest","2",0.225,"1"
"Korea","bad","honest","4",0.175,"101"
"Korea","amazing","honest","2",0.1,"111"
"Korea","good","honest","4",0.5,"112"
"Korea","terrible","mean","3",0.5,"98"
"Korea","terrible","mean","4",0.825,"108"
"Korea","bad","mean","4",0.225,"20"
"Korea","amazing","mean","3",0.125,"99"
"Korea","good","nice","5",1,"2"
"Korea","okay","honest","1",0.2,"3"
"Korea","bad","mean","2",0.6,"104"
"Korea","okay","honest","2",0.275,"105"
"Korea","bad","honest","5",0,"109"
"Korea","okay","mean","2",0.325,"102"
"Korea","bad","nice","2",0.05,"110"
"Korea","terrible","honest","4",0.25,"97"
"Korea","bad","nice","5",0.025,"106"
"Korea","bad","nice","5",0.5,"103"
"Korea","amazing","mean","5",0.025,"107"
"Korea","amazing","nice","3",0.775,"113"
"Korea","bad","honest","5",0.025,"100"
"Korea","bad","mean","4",0.675,"4"
"Korea","good","honest","4",0.5,"1"
"Korea","okay","honest","2",0.5,"101"
"Korea","amazing","honest","1",0,"111"
"Korea","amazing","honest","3",0.25,"112"
"Korea","okay","mean","2",0.625,"98"
"Korea","amazing","mean","3",0.25,"108"
"Korea","good","mean","5",0.3,"20"
"Korea","bad","mean","3",0.7,"99"
"Korea","amazing","nice","3",0.85,"2"
"Korea","terrible","honest","1",1,"3"
"Korea","okay","mean","5",0.75,"104"
"Korea","terrible","honest","2",0.725,"105"
"Korea","amazing","honest","2",0.15,"109"
"Korea","bad","mean","4",0.925,"102"
"Korea","terrible","nice","3",0.025,"110"
"Korea","good","honest","4",0.325,"97"
"Korea","amazing","nice","4",0.85,"106"
"Korea","amazing","nice","3",0.5,"103"
"Korea","good","mean","2",0.275,"107"
"Korea","okay","nice","1",0.7,"113"
"Korea","good","honest","4",0.925,"100"
"Korea","terrible","mean","2",0.675,"4"
"Korea","okay","honest","3",0.5,"1"
"Korea","okay","honest","4",0.25,"101"
"Korea","bad","honest","2",0.75,"111"
"Korea","bad","honest","5",0,"112"
"Korea","amazing","mean","3",0.675,"98"
"Korea","bad","mean","5",0.95,"108"
"Korea","good","mean","4",0.5,"20"
"Korea","bad","mean","4",0.925,"99"
"Korea","bad","nice","2",0.1,"2"
"Korea","bad","honest","5",0,"3"
"Korea","terrible","mean","4",0.7,"104"
"Korea","amazing","honest","3",0.725,"105"
"Korea","bad","honest","1",1,"109"
"Korea","amazing","mean","5",0.075,"102"
"Korea","terrible","nice","1",0.025,"110"
"Korea","terrible","honest","5",0.25,"97"
"Korea","okay","nice","4",0.275,"106"
"Korea","bad","nice","2",0.5,"103"
"Korea","okay","mean","4",0.5,"107"
"Korea","terrible","nice","4",0.825,"113"
"Korea","terrible","honest","3",0.125,"100"
"Korea","okay","mean","4",0.25,"4"
"Korea","amazing","honest","5",1,"1"
"Korea","good","honest","1",0.375,"101"
"Korea","bad","honest","1",0.9,"111"
"Korea","good","honest","2",0.275,"112"
"Korea","bad","mean","3",0.5,"98"
"Korea","terrible","mean","1",0.7,"108"
"Korea","terrible","mean","5",0.85,"20"
"Korea","terrible","mean","1",0.975,"99"
"Korea","terrible","nice","5",0,"2"
"Korea","okay","honest","5",0.3,"3"
"Korea","good","mean","1",0.625,"104"
"Korea","terrible","honest","5",0,"105"
"Korea","okay","honest","2",0.4,"109"
"Korea","amazing","mean","2",0.225,"102"
"Korea","amazing","nice","4",0.975,"110"
"Korea","amazing","honest","2",0.3,"97"
"Korea","good","nice","5",0.35,"106"
"Korea","amazing","nice","4",0.5,"103"
"Korea","good","mean","4",0.6,"107"
"Korea","bad","nice","2",0.675,"113"
"Korea","bad","honest","1",0.925,"100"
"Korea","amazing","mean","4",0.275,"4"
"Korea","okay","honest","4",0.75,"1"
"Korea","okay","honest","5",0.025,"101"
"Korea","amazing","honest","5",0.95,"111"
"Korea","okay","honest","3",0.5,"112"
"Korea","terrible","mean","1",0.325,"98"
"Korea","bad","mean","3",0.5,"108"
"Korea","good","mean","2",0.45,"20"
"Korea","good","mean","1",0.2,"99"
"Korea","good","nice","1",0.975,"2"
"Korea","bad","honest","2",0.25,"3"
"Korea","amazing","mean","3",0.65,"104"
"Korea","amazing","honest","4",1,"105"
"Korea","terrible","honest","3",0.1,"109"
"Korea","bad","mean","5",1,"102"
"Korea","amazing","nice","3",0.95,"110"
"Korea","good","honest","3",0.95,"97"
"Korea","terrible","nice","2",0.225,"106"
"Korea","bad","nice","3",0.5,"103"
"Korea","terrible","mean","1",0.225,"107"
"Korea","okay","nice","4",0.275,"113"
"Korea","okay","honest","5",0.175,"100"
"Korea","terrible","mean","3",0.5,"4"
"Korea","terrible","honest","1",0.925,"1"
"Korea","terrible","honest","3",0.5,"101"
"Korea","okay","honest","5",0.25,"111"
"Korea","bad","honest","1",0.8,"112"
"Korea","bad","mean","4",0.5,"98"
"Korea","okay","mean","4",0.5,"108"
"Korea","amazing","mean","3",0.175,"20"
"Korea","terrible","mean","4",0.95,"99"
"Korea","okay","nice","2",0.75,"2"
"Korea","okay","honest","4",0.25,"3"
"Korea","bad","mean","3",0.75,"104"
"Korea","bad","honest","1",1,"105"
"Korea","amazing","honest","3",0.725,"109"
"Korea","bad","mean","2",0.5,"102"
"Korea","bad","nice","3",0.05,"110"
"Korea","amazing","honest","5",0.925,"97"
"Korea","bad","nice","4",0.175,"106"
"Korea","amazing","nice","5",0.5,"103"
"Korea","okay","honest","2",0.25,"107"
"Korea","good","honest","3",0.5,"113"
"Korea","okay","mean","4",0.4,"100"
"Korea","amazing","honest","5",0.95,"4"
"Korea","bad","nice","3",0.05,"1"
"Korea","bad","mean","5",0.925,"101"
"Korea","good","nice","2",0.775,"111"
"Korea","bad","mean","2",0.5,"112"
"Korea","okay","honest","5",0.775,"98"
"Korea","terrible","nice","5",0.05,"108"
"Korea","amazing","honest","2",0.3,"20"
"Korea","good","nice","3",0.7,"99"
"Korea","okay","mean","1",0.05,"2"
"Korea","terrible","nice","2",0,"3"
"Korea","amazing","nice","1",0.275,"104"
"Korea","okay","mean","1",0,"105"
"Korea","good","nice","2",0.7,"109"
"Korea","okay","nice","3",0.5,"102"
"Korea","bad","honest","1",0.975,"110"
"Korea","good","nice","1",0.85,"97"
"Korea","okay","honest","5",0.25,"106"
"Korea","good","honest","4",0.775,"103"
"Korea","good","honest","1",0.275,"107"
"Korea","good","honest","1",0.2,"113"
"Korea","okay","mean","3",0.275,"100"
"Korea","good","honest","1",0.175,"4"
"Korea","bad","nice","2",0.325,"1"
"Korea","terrible","mean","1",0.225,"101"
"Korea","good","nice","1",0.5,"111"
"Korea","good","mean","1",0.225,"112"
"Korea","good","honest","3",0.5,"98"
"Korea","good","nice","1",0.775,"108"
"Korea","okay","honest","2",0.5,"20"
"Korea","terrible","nice","2",0.05,"99"
"Korea","terrible","mean","3",0.725,"2"
"Korea","terrible","nice","5",0,"3"
"Korea","terrible","nice","2",0.275,"104"
"Korea","good","mean","2",0,"105"
"Korea","okay","nice","1",0.775,"109"
"Korea","terrible","nice","5",0.025,"102"
"Korea","good","honest","1",0.025,"110"
"Korea","amazing","nice","4",0.875,"97"
"Korea","okay","honest","2",0.5,"106"
"Korea","good","honest","1",0.325,"103"
"Korea","terrible","honest","3",0.5,"107"
"Korea","good","honest","5",0.5,"113"
"Korea","good","mean","3",0,"100"
"Korea","bad","honest","5",0.025,"4"
"Korea","okay","nice","5",0.05,"1"
"Korea","okay","mean","1",0.35,"101"
"Korea","amazing","nice","4",0.9,"111"
"Korea","terrible","mean","4",1,"112"
"Korea","amazing","honest","5",0.75,"98"
"Korea","good","nice","4",0.8,"108"
"Korea","terrible","honest","2",0.3,"20"
"Korea","good","nice","5",0.725,"99"
"Korea","terrible","mean","4",0.975,"2"
"Korea","terrible","nice","4",0,"3"
"Korea","terrible","nice","1",0.5,"104"
"Korea","bad","mean","4",1,"105"
"Korea","good","nice","4",1,"109"
"Korea","terrible","nice","3",0.2,"102"
"Korea","good","honest","3",0.175,"110"
"Korea","okay","nice","5",0.5,"97"
"Korea","amazing","honest","1",0.075,"106"
"Korea","terrible","honest","4",0.075,"103"
"Korea","terrible","honest","5",0,"107"
"Korea","okay","honest","2",0.225,"113"
"Korea","terrible","mean","1",0.55,"100"
"Korea","terrible","honest","1",0.95,"4"
"Korea","terrible","nice","5",0.025,"1"
"Korea","good","mean","3",0.275,"101"
"Korea","terrible","nice","5",0.05,"111"
"Korea","amazing","mean","4",0.25,"112"
"Korea","okay","honest","3",0.5,"98"
"Korea","okay","nice","2",0.5,"108"
"Korea","terrible","honest","1",0.75,"20"
"Korea","bad","nice","5",0.025,"99"
"Korea","good","mean","4",0.05,"2"
"Korea","good","nice","4",1,"3"
"Korea","okay","nice","3",0.5,"104"
"Korea","amazing","mean","5",0,"105"
"Korea","terrible","nice","4",0.075,"109"
"Korea","terrible","nice","4",0.025,"102"
"Korea","amazing","honest","1",0.025,"110"
"Korea","good","nice","5",0.925,"97"
"Korea","terrible","honest","3",0.225,"106"
"Korea","terrible","honest","3",0.375,"103"
"Korea","amazing","honest","3",0.4,"107"
"Korea","bad","honest","5",0.025,"113"
"Korea","terrible","mean","4",0.7,"100"
